ano_ingresso,ano_nasc,ano_referencia,atingiu_pv,ativo_inativo,avaliador_1,avaliador_2,avaliador_3,avaliador_4,avaliador_5,avaliador_6,cf,cg,ct,defasagem,destaque_ida,destaque_ieh,destaque_ipv,escola,fase,fase_ideal,genero,iaa,ian,ida,idade,ieg,inde_2023,inde_2024,inde_22,inde_23,indicado,ingles,instituicao_de_ensino,ipp,ips,ipv,matematica,num_av,pedra_20,pedra_2023,pedra_2024,pedra_21,pedra_22,pedra_23,portugues,rec_av1,rec_av2,rec_av3,rec_av4,rec_psicologia,turma,inde,pedra,genero_NUM,pedra_20_NUM,pedra_2023_NUM,pedra_2024_NUM,pedra_21_NUM,pedra_22_NUM,pedra_23_NUM,pedra_NUM,risco_evasao,classificacao,predicao
2021,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,34.0,423.0,8.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,6.7,10.0,5.5,12.0,8.5,,7.7730935185,7.215,7.5595,Não,6.4,Escola Pública,7.5,7.5,6.542,4.7,4.0,,Ametista,Ametista,Ágata,Ametista,,5.5,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Requer avaliação,L,7.215,,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,Baixo,0
2021,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,58.0,644.0,14.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Feminino,8.3,5.0,4.7,12.0,8.1,,7.7730935185,6.49,7.5595,Não,3.9,Escola Pública,7.5,5.6,6.458,4.3,4.0,,Ametista,Ametista,Ametista,Ágata,,5.8,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Requer avaliação,L,6.49,,1,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,Baixo,0
2018,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,30.0,376.0,6.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Masculino,10.0,5.0,4.4,12.0,8.3,,7.7730935185,7.357,7.5595,Sim,2.1,Escola Pública,7.5,9.4,7.792,4.7,4.0,Ametista,Ametista,Ametista,Ágata,Ametista,,6.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,L,7.357,Ametista,0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,Baixo,0
2022,2006.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,39.0,470.0,9.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 6 (2º EM),Masculino,10.0,5.0,5.2,12.0,8.3,,7.7730935185,7.051,7.5595,Sim,4.3,Escola Pública,7.5,7.5,6.833,4.3,4.0,,Ametista,Ametista,,Ametista,,6.8,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Não atendido,L,7.051,,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
2019,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,59.0,646.0,13.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Masculino,10.0,5.0,4.6,12.0,6.3,,7.7730935185,6.478,7.5595,Não,2.8,Escola Pública,7.5,7.5,6.667,5.3,4.0,Ágata,Ametista,Ametista,Ágata,Ágata,,5.7,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não atendido,F,6.478,Ágata,0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,Baixo,0
2016,2005.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,38.0,468.0,9.0,-3.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 7 (3º EM),Feminino,7.5,2.5,7.3,12.0,8.9,,7.7730935185,7.056,7.5595,Não,8.5,Rede Decisão,7.5,5.0,7.792,6.0,4.0,Quartzo,Ametista,Ametista,Ágata,Ametista,,7.3,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,Requer avaliação,F,7.056,Quartzo,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,Baixo,0
2016,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,53.0,573.0,11.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Masculino,9.6,5.0,5.6,12.0,8.0,,7.7730935185,6.738,7.5595,Sim,5.2,Escola Pública,7.5,5.6,6.375,5.0,4.0,Ametista,Ametista,Ametista,Ágata,Ágata,,6.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Requer avaliação,F,6.738,Ametista,0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,Baixo,0
2019,2005.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,75.0,858.0,15.0,-3.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 7 (3º EM),Masculino,7.1,2.5,1.4,12.0,3.5,,7.7730935185,3.738,7.5595,Não,0.0,Escola Pública,7.5,5.0,3.917,1.7,4.0,Quartzo,Ametista,Ametista,Ágata,Quartzo,,2.7,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Requer avaliação,F,3.738,Quartzo,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,Baixo,0
2021,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,28.0,358.0,6.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,7.9,10.0,5.7,12.0,7.6,,7.7730935185,7.407,7.5595,Sim,5.6,Escola Pública,7.5,6.9,7.667,5.0,4.0,,Ametista,Ametista,Ametista,Ametista,,6.5,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,Promovido de Fase,Não atendido,F,7.407,,1,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,Baixo,0
2017,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,36.0,450.0,8.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Masculino,9.2,10.0,5.7,12.0,8.2,,7.7730935185,7.118,7.5595,Não,5.0,Escola Pública,7.5,5.6,5.917,5.8,4.0,Ágata,Ametista,Ametista,Ágata,Ametista,,6.2,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Requer avaliação,F,7.118,Ágata,0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,Baixo,0
2021,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,27.0,332.0,5.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,6.7,10.0,6.3,12.0,8.6,,7.7730935185,7.457,7.5595,Não,6.0,Escola Pública,7.5,5.6,7.583,6.0,4.0,,Ametista,Ametista,Ágata,Ametista,,6.8,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Requer avaliação,F,7.457,,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,Baixo,0
2017,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,9.0,89.0,3.0,0.0,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,7.5,10.0,7.9,12.0,9.3,,7.7730935185,8.181,7.5595,Não,9.0,Rede Decisão,7.5,5.0,8.292,7.5,4.0,Ágata,Ametista,Ametista,Quartzo,Topázio,,7.2,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Requer avaliação,F,8.181,Ágata,1,1.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,Baixo,0
2017,2006.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,68.0,746.0,7.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 6 (2º EM),Masculino,0.0,5.0,5.2,12.0,6.3,,7.7730935185,5.846,7.5595,Sim,7.8,Escola Pública,7.5,8.1,7.25,3.0,4.0,Ágata,Ametista,Ametista,Ágata,Quartzo,,4.8,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,H,5.846,Ágata,0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,Baixo,0
2022,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,24.0,293.0,4.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,8.3,10.0,6.1,12.0,7.7,,7.7730935185,7.541,7.5595,Não,7.7,Escola Pública,7.5,7.5,7.25,5.8,4.0,,Ametista,Ametista,,Ametista,,4.8,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não atendido,H,7.541,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
2022,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,16.0,172.0,2.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Masculino,9.2,10.0,5.3,12.0,7.9,,7.7730935185,7.894,7.5595,Sim,5.0,Escola Pública,7.5,10.0,7.708,4.7,4.0,,Ametista,Ametista,,Ametista,,6.3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,H,7.894,,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
2022,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,60.0,679.0,6.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Feminino,9.2,5.0,5.0,12.0,6.5,,7.7730935185,6.323,7.5595,Não,6.7,Escola Pública,7.5,7.5,6.125,4.0,4.0,,Ametista,Ametista,,Ágata,,6.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não atendido,H,6.323,,1,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2020,2006.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,41.0,498.0,5.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 6 (2º EM),Feminino,9.6,5.0,6.9,12.0,6.3,,7.7730935185,6.962,7.5595,Sim,8.6,Escola Pública,7.5,6.9,7.333,5.3,4.0,Ametista,Ametista,Ametista,Ametista,Ágata,,6.7,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Sem limitações,H,6.962,Ametista,1,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,Baixo,0
2018,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,25.0,297.0,5.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,4.0,Fase 4 (9º ano),Feminino,7.9,10.0,6.6,12.0,8.2,,7.7730935185,7.535,7.5595,Não,8.8,Rede Decisão,7.5,5.0,7.708,3.3,4.0,Ágata,Ametista,Ametista,Ametista,Ametista,,7.7,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Requer avaliação,L,7.535,Ágata,1,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,Baixo,0
2017,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,65.0,714.0,15.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,4.0,Fase 5 (1º EM),Masculino,8.3,5.0,4.0,12.0,6.1,,7.7730935185,6.073,7.5595,Sim,2.1,Escola Pública,7.5,6.3,6.833,3.7,4.0,Ágata,Ametista,Ametista,Ágata,Ágata,,6.2,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sem limitações,L,6.073,Ágata,0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,Baixo,0
2017,2009.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,117.0,782.0,11.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Masculino,0.0,10.0,4.6,12.0,6.2,,7.7730935185,5.554,7.5595,Não,2.8,Escola Pública,7.5,5.0,5.958,5.2,4.0,Ametista,Ametista,Ametista,Quartzo,Quartzo,,5.8,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Requer avaliação,B,5.554,Ametista,0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,Baixo,0
2017,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,123.0,810.0,13.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Feminino,0.0,5.0,5.4,12.0,5.2,,7.7730935185,5.201,7.5595,Sim,4.2,Escola Pública,7.5,4.4,6.917,6.3,4.0,Ametista,Ametista,Ametista,Ametista,Quartzo,,5.8,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Requer avaliação,B,5.201,Ametista,1,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,Baixo,0
2020,2009.0,,0,,Avaliador-5,Avaliador-2,Avaliador-15,,,,112.0,639.0,9.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,2.0,Fase 3 (7º e 8º ano),Feminino,3.5,5.0,6.3,12.0,8.5,,7.7730935185,6.535,7.5595,Não,6.7,Escola Pública,7.5,5.0,8.056,5.7,3.0,Ágata,Ametista,Ametista,Ágata,Ágata,,6.8,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Requer avaliação,U,6.535,Ágata,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,Baixo,0
2021,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,138.0,840.0,13.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 5 (1º EM),Feminino,0.0,5.0,3.7,12.0,3.7,,7.7730935185,4.572,7.5595,Não,4.5,Escola Pública,7.5,7.5,5.958,2.0,4.0,,Ametista,Ametista,Quartzo,Quartzo,,4.7,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não atendido,F,4.572,,1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2022,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,92.0,676.0,6.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Masculino,7.9,5.0,5.7,12.0,5.1,,7.7730935185,6.328,7.5595,Sim,9.0,Escola Pública,7.5,7.5,6.75,3.7,4.0,,Ametista,Ametista,,Ágata,,4.3,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase + Bolsa,Não atendido,E,6.328,,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2022,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,97.0,705.0,8.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Masculino,8.8,5.0,3.8,12.0,7.4,,7.7730935185,6.116,7.5595,Não,6.7,Escola Pública,7.5,7.5,5.333,3.0,4.0,,Ametista,Ametista,,Ágata,,4.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não atendido,E,6.116,,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2022,2010.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,145.0,852.0,13.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Masculino,0.0,10.0,0.0,12.0,4.9,,7.7730935185,4.245,7.5595,Não,6.7,Escola Pública,7.5,7.5,4.542,0.0,4.0,,Ametista,Ametista,,Quartzo,,0.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não atendido,E,4.245,,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Baixo,0
2022,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,101.0,718.0,9.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Masculino,7.9,5.0,3.8,12.0,7.4,,7.7730935185,6.051,7.5595,Não,6.7,Escola Pública,7.5,7.5,5.5,3.0,4.0,,Ametista,Ametista,,Ágata,,4.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não atendido,E,6.051,,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2022,2009.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,75.0,583.0,3.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Masculino,10.0,10.0,4.3,12.0,7.6,,7.7730935185,6.719,7.5595,Não,2.8,Escola Pública,7.5,5.6,5.583,3.7,4.0,,Ametista,Ametista,,Ágata,,6.3,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Sem limitações,E,6.719,,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2022,2010.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,55.0,452.0,9.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Feminino,9.6,10.0,3.7,12.0,7.5,,7.7730935185,7.11,7.5595,Não,3.0,Escola Pública,7.5,7.5,7.208,4.0,4.0,,Ametista,Ametista,,Ametista,,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não atendido,F,7.11,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
2021,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,91.0,674.0,12.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Feminino,8.8,5.0,5.1,12.0,6.4,,7.7730935185,6.331,7.5595,Não,4.5,Escola Pública,7.5,5.0,7.208,4.3,4.0,,Ametista,Ametista,Ágata,Ágata,,6.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Requer avaliação,F,6.331,,1,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,Baixo,0
2017,2009.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,65.0,510.0,11.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Feminino,7.1,10.0,4.7,12.0,8.1,,7.7730935185,6.943,7.5595,Não,2.8,Rede Decisão,7.5,5.0,7.042,6.3,4.0,Ametista,Ametista,Ametista,Ametista,Ágata,,5.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Requer avaliação,F,6.943,Ametista,1,2.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,Baixo,0
2021,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,113.0,766.0,10.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Feminino,8.8,5.0,2.8,12.0,4.3,,7.7730935185,5.669,7.5595,Não,2.5,Escola Pública,7.5,7.5,6.875,2.3,4.0,,Ametista,Ametista,Ametista,Quartzo,,3.5,Promovido de Fase,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não atendido,B,5.669,,1,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,Baixo,0
2022,2007.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,63.0,493.0,10.0,-2.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,3.0,Fase 5 (1º EM),Feminino,7.1,5.0,6.0,12.0,8.7,,7.7730935185,6.982,7.5595,Não,7.7,Escola Pública,7.5,5.0,7.875,5.0,4.0,,Ametista,Ametista,,Ágata,,5.3,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Requer avaliação,F,6.982,,1,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Baixo,0
2021,2009.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,32.0,230.0,7.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Feminino,8.3,10.0,5.8,12.0,8.2,,7.7730935185,7.72,7.5595,Sim,6.3,Escola Pública,7.5,7.5,7.875,5.3,4.0,,Ametista,Ametista,Ágata,Ametista,,5.7,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não atendido,F,7.72,,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,Baixo,0
2022,2009.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,39.0,343.0,8.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Masculino,9.2,10.0,5.2,12.0,7.6,,7.7730935185,7.429,7.5595,Não,6.0,Escola Pública,7.5,7.5,7.292,4.0,4.0,,Ametista,Ametista,,Ametista,,5.5,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não atendido,F,7.429,,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
2017,2008.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,125.0,816.0,10.0,-1.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,,3.0,Fase 4 (9º ano),Masculino,6.7,5.0,2.9,12.0,7.4,,7.7730935185,5.097,7.5595,Não,2.2,Escola Pública,7.5,5.0,4.292,2.3,4.0,Ágata,Ametista,Ametista,Ágata,Quartzo,,4.2,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não atendido,G,5.097,Ágata,0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,Baixo,0
2022,2010.0,,0,,Avaliador-6,Avaliador-27,Avaliador-30,Avaliador-31,,,23.0,152.0,1.0,0.0,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa entrega das lições de casa.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,,3.0,Fase 3 (7º e 8º ano),Feminino,8.3,10.0,6.6,12.0,8.6,,7.7730935185,7.958,7.5595,Sim,6.7,Escola Pública,7.5,7.5,7.625,6.7,4.0,,Ametista,Ametista,,Ametista,,6.5,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não atendido,G,7.958,,1,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,Baixo,0
